shot_aerial_won,shot_first_time,shot_statsbomb_xg,under_pressure,shot_open_goal,shot_follows_dribble,goal,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,x,y,distance,angle,shooting
0,0,0.008413638,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,101.1,62.4,0.4240363124473359,0.05649318879427752,0.654867256637168
0,0,0.03226845,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.9,53.1,0.30918247142854055,0.0943317269143673,0.8495575221238938
0,0,0.08906858,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.2,43.9,0.1466167780643333,0.21920943064006168,0.5486725663716814
0,1,0.12358422,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,107.2,37.5,0.1835013605156394,0.18669940953246886,0.8495575221238938
0,0,0.07577901,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,105.0,46.7,0.23357811566783376,0.14054197399026938,0.8495575221238938
0,0,0.008346005,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,90.1,56.8,0.4977999027647586,0.0647168320007978,1.0
0,1,0.6428561,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,113.3,41.4,0.09186232973564604,0.33376113131413043,0.8495575221238938
0,1,0.04913684,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,96.6,41.6,0.3374781461167798,0.10730387885579985,1.0
0,0,0.021612708,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.7,42.2,0.39564932421427723,0.09204154525205814,1.0
0,1,0.027672317,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,99.9,55.2,0.36329026251261626,0.08089417355161024,0.5663716814159292
0,0,0.043414418,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.7,28.7,0.3342031891324694,0.09570139146071165,0.6106194690265487
1,0,0.16083117,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.0,36.9,0.10385497962957288,0.2929597382971032,0.6106194690265487
0,0,0.028108448,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.3,51.0,0.2863527688103863,0.1066040702512769,0.6106194690265487
0,1,0.06443852,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.4,43.1,0.2694851181508506,0.13146162774862769,0.8495575221238938
0,1,0.091141984,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,110.4,32.7,0.16898630225437877,0.1704432057855541,0.37168141592920345
1,0,0.035571445,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,46.6,0.1715428221934957,0.17586286365203882,0.8495575221238938
0,0,0.19467327,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.0,36.1,0.10913991800745931,0.2737504146318368,0.9911504424778761
0,0,0.25731796,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,111.0,34.9,0.14361573123520865,0.21304606281052477,0.37168141592920345
0,0,0.031702485,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.7,51.7,0.38946057962716024,0.08491192714903933,0.35398230088495575
0,0,0.0730022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.7,30.2,0.2469971632401063,0.12168561335004781,0.8495575221238938
1,0,0.021764357,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,104.3,38.8,0.22348525850900733,0.15798576170921177,0.5486725663716814
0,0,0.03780999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.0,47.0,0.37454799496630004,0.09392622822353235,0.9911504424778761
0,1,0.04354428,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.6,34.6,0.3313719468259596,0.10660374851396737,0.5309734513274336
0,1,0.06566063,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,109.6,46.0,0.16819369596919465,0.18328427906258793,0.9911504424778761
1,0,0.116197884,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.8,43.8,0.1242907440166685,0.2498060269062874,0.9911504424778761
1,0,0.076127246,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.9,38.0,0.11402188905861624,0.27999189891939025,0.5752212389380531
0,0,0.1747677,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,108.8,31.8,0.19590887704005314,0.1493944634596675,0.6106194690265487
0,1,0.65773594,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,114.3,39.5,0.07525889512289256,0.3880086007808695,0.8495575221238938
0,0,0.07471296,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,100.9,37.5,0.27549398985058415,0.12935898458660458,0.8495575221238938
0,1,0.08280306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,106.3,51.8,0.2580196750020061,0.1078727283665423,0.9911504424778761
0,0,0.10913601,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,104.6,26.6,0.29251124593528255,0.09494370790252854,1.0
0,0,0.03728741,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108.7,52.2,0.2365483198413225,0.106311148332348,0.6106194690265487
0,0,0.0032823652,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,58.8,38.6,0.8603865883271421,0.04321653624481376,0.5309734513274336
0,0,0.024569966,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.9,23.6,0.385822551750731,0.07551028659973641,0.5044247787610618
0,0,0.3893954,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.6,47.1,0.1892437693886574,0.16124177039138612,0.35398230088495575
0,1,0.16056854,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,115.2,31.2,0.13887503765093692,0.13579974878009177,0.49557522123893794
0,0,0.08286151,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.2,54.4,0.2659455223690791,0.08853466424379587,0.7787610619469025
0,0,0.049214635,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.0,51.9,0.20268419311437746,0.10361853302354028,0.7787610619469025
1,0,0.042249046,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.2,50.3,0.17315541040539953,0.12085316326702823,0.5398230088495575
0,0,0.02930038,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.7,42.6,0.44034900536903293,0.08296539677931043,0.6991150442477876
0,0,0.10725964,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108.6,44.6,0.17242911020521764,0.18898667834164048,0.7787610619469025
0,0,0.12939285,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,106.9,28.0,0.25334999957695464,0.10710681853782185,0.7787610619469025
0,0,0.017661572,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,85.3,45.4,0.5099426031229587,0.07137155917545344,0.5309734513274336
1,0,0.09884018,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.0,33.0,0.12697974759541178,0.19346938420531554,0.6283185840707963
0,0,0.023915447,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.2,56.1,0.34555798734522036,0.07925498160454768,0.5486725663716814
0,1,0.04332718,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,113.8,50.2,0.16715612873073693,0.11896094152706532,0.6283185840707963
0,1,0.036632217,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.0,44.6,0.3665357615344124,0.09782434599253781,0.486725663716814
0,0,0.061428003,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,105.1,42.8,0.21483486778073962,0.16186276402499636,0.6991150442477876
0,0,0.007510094,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.0,17.1,0.46022497333188284,0.05587010124609918,0.5486725663716814
1,0,0.15779424,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.9,43.1,0.09182991858111661,0.3206957731698947,0.6991150442477876
1,0,0.07891795,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.6,34.0,0.1315232869108286,0.21319195317323952,0.5309734513274336
0,0,0.05682543,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,103.2,47.5,0.26270564815595077,0.1256904455289143,0.6283185840707963
0,0,0.037873283,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.5,30.8,0.3638297211179777,0.09358804530181672,0.5486725663716814
0,0,0.052851938,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.0,36.6,0.3344513240623773,0.10738526963297,0.35398230088495575
0,0,0.06479737,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,110.9,30.1,0.1894913509175,0.1323931024555145,0.5398230088495575
0,0,0.032428484,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.0,26.1,0.31536587949536676,0.09034836597145186,0.24778761061946897
0,0,0.33048493,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.2,48.8,0.20831736545548857,0.1399573511718934,0.6991150442477876
0,0,0.5234871,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,117.4,36.7,0.05277190500417959,0.4748022222703495,0.4424778761061947
0,0,0.01267006,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,98.3,21.0,0.41715007074809013,0.06673281787061855,0.5575221238938053
0,0,0.025609126,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,91.8,39.9,0.4076518110974205,0.08970118524576988,0.38053097345132736
0,0,0.016871888,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.7,52.0,0.4725612724116137,0.07247960012711639,0.5929203539823009
0,0,0.009162966,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.3,20.8,0.4191040736161892,0.06613146886947001,0.24778761061946897
1,0,0.054086488,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.1,34.0,0.13734026782041436,0.20824721285995504,0.36283185840707965
0,0,0.042255066,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,95.3,25.7,0.4126894052313814,0.07721149145273254,0.46902654867256643
0,0,0.27539182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,106.2,41.7,0.19625480664749756,0.17725041985177764,0.38053097345132736
0,1,0.040888123,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,107.1,37.9,0.18391476648183583,0.18714806259710573,0.5398230088495575
0,0,0.01839859,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.0,54.0,0.41434927291686885,0.07751376537824965,0.5929203539823009
1,0,0.051066987,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.2,34.4,0.14488980474103316,0.20658170251796185,0.6991150442477876
0,0,0.030795082,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.2,51.2,0.1708342936363849,0.0898027730680939,0.36283185840707965
0,0,0.07480436,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.6,29.6,0.22996430191223205,0.12204622827198892,0.38053097345132736
0,1,0.05397629,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,105.5,46.7,0.22684654637711718,0.14375945523345918,0.4247787610619469
0,1,0.060972165,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,101.7,28.1,0.31343760921994285,0.09797920621810666,0.327433628318584
0,1,0.0705739,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,108.7,35.0,0.1733709424850027,0.18599265082257796,0.8141592920353982
0,1,0.119985625,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,111.5,46.5,0.14887857824814585,0.19233036457477637,0.38053097345132736
0,0,0.039966386,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.5,56.4,0.2955707336920399,0.07629123363729814,0.5398230088495575
0,0,0.035950385,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.2,25.3,0.3207488320870258,0.08650198375014091,0.4778761061946901
0,1,0.040918157,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.9,50.1,0.32328606584914243,0.1009291279670244,0.486725663716814
0,1,0.02867842,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,100.8,29.1,0.31712540932251243,0.10025435667512989,0.4778761061946901
0,1,0.17072509,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.6,31.7,0.2364237951752509,0.1326479938050127,0.7787610619469025
0,0,0.050892167,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,106.1,49.3,0.2379537437016854,0.12702627988116438,0.6814159292035398
0,0,0.00837507,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,108.5,15.4,0.3922008240120092,0.040375494751426856,0.3097345132743362
1,0,0.08140069,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,43.4,0.15104034934842975,0.21682821289385146,0.4070796460176991
0,1,0.022548404,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,92.0,42.5,0.406338822597236,0.08964335220782263,0.5575221238938053
1,0,0.074395105,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108.9,39.6,0.15489312367659752,0.21995742148923159,0.3097345132743362
0,1,0.3644877,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,106.2,33.4,0.21684969200212453,0.14921476677172751,0.3097345132743362
0,0,0.046102036,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,99.1,53.8,0.3609947012592309,0.08499075697237596,0.23008849557522115
1,0,0.03779873,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.2,32.4,0.21077473017569773,0.14708780825985018,0.35398230088495575
0,0,0.11413632,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.4,38.4,0.34042877234710156,0.10641918899343868,0.3097345132743362
0,0,0.00976062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.4,19.5,0.4310035686710989,0.062354106738282254,0.5486725663716814
0,0,0.029216073,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.4,24.0,0.3423738164818366,0.07980747668387429,0.23008849557522115
0,0,0.09215045,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,104.9,42.5,0.21697532488790439,0.1609063298891894,0.3185840707964601
0,0,0.007898692,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,82.6,49.5,0.5612549761089186,0.0637877707714329,0.5486725663716814
0,0,0.0070530945,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,86.5,52.5,0.5193836792690876,0.06658159062107431,0.5486725663716814
0,0,0.12219641,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.5,31.2,0.2414611833586232,0.1284467097054476,0.38053097345132736
0,0,0.026121099,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,95.4,56.6,0.42948893348524686,0.07123026701823448,0.4513274336283186
0,1,0.016825609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,103.0,23.4,0.34200060576814356,0.07735623692938551,0.6194690265486726
0,0,0.03303936,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,101.2,31.0,0.298862436569413,0.10983318274810602,0.4513274336283186
0,0,0.07150549,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,99.4,43.7,0.30014034990897126,0.11849669678995517,0.4070796460176991
0,0,0.019285463,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.3,23.9,0.2545500242366918,0.06394514753503847,0.38053097345132736
0,0,0.23167418,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,116.4,35.7,0.07357524652873917,0.34326830961842264,0.8053097345132743
0,0,0.19828358,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,111.0,30.9,0.1799076413020396,0.14428478394283623,0.6194690265486726
0,0,0.39124355,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.4,40.8,0.05969023632217967,0.45024091328937876,0.6460176991150441
1,0,0.32760403,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,117.0,37.1,0.05234808511749663,0.4813207652905337,0.6460176991150441
0,0,0.009819646,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.2,20.3,0.4142795964051943,0.06490457739167382,0.415929203539823
1,0,0.049591877,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,117.4,48.9,0.1277554355137095,0.09197582207776288,0.5309734513274336
0,0,0.026926769,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.7,32.6,0.4089084023944758,0.08647429592205852,0.415929203539823
0,0,0.075803526,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.1,41.4,0.24140886878847267,0.14703459769358973,0.5929203539823009
0,1,0.0588727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,104.9,44.7,0.22450199055850814,0.15163658052223558,0.5929203539823009
0,1,0.058144324,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.7,44.5,0.2981166085865092,0.11838364700597193,0.4513274336283186
0,0,0.029521381,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.5,25.6,0.3034993050492365,0.08905093336828195,0.415929203539823
0,1,0.05081587,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,106.3,46.3,0.21362704093031437,0.15225903334279337,0.6371681415929202
0,1,0.01892302,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,88.5,36.7,0.4589963491098334,0.07955984572094298,0.5221238938053097
0,1,0.030106274,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.3,27.7,0.4119634274130961,0.08047955380656369,0.4513274336283186
0,1,0.11893618,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.1,44.7,0.26431240215320334,0.13156571958305957,0.5929203539823009
0,0,0.03684895,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93.7,34.2,0.38889818908634827,0.09178500640402314,0.20353982300884954
0,0,0.08332492,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,110.3,29.7,0.19986560003076254,0.12692779965400533,0.415929203539823
0,1,0.028484559,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,103.8,48.6,0.2618644393478139,0.12235030831561805,0.415929203539823
1,0,0.09457018,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.7,37.9,0.10297269301813676,0.30262002157167783,0.5221238938053097
0,0,0.018803103,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.1,57.1,0.401516130720122,0.0724856047240271,0.5929203539823009
0,1,0.18628244,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,115.0,48.2,0.13266725318928244,0.15380085045154182,0.37168141592920345
0,1,0.024167977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95.8,34.6,0.3573008554078853,0.09953727596679916,0.35398230088495575
0,0,0.026612254,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,106.0,41.7,0.19919038945134446,0.1749049132248672,0.6371681415929202
0,0,0.043506566,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,101.6,47.8,0.2861715441010049,0.11668586271285637,0.5221238938053097
0,0,0.023408065,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93.6,52.0,0.41946882051815,0.07977779998115607,0.4778761061946901
0,0,0.025954831,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93.8,48.4,0.3974996832660963,0.08774521752987298,0.5221238938053097
0,1,0.047662836,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,109.2,27.0,0.24056597171383365,0.09870485506645746,0.5132743362831858
0,0,0.0218917,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,88.7,43.7,0.45671239284316156,0.0798323819621286,0.5486725663716814
0,1,0.04621138,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.6,49.0,0.34761905251669417,0.09747822305591684,0.6902654867256637
0,0,0.023708321,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.4,29.5,0.46903642773662924,0.07423224323048719,0.6902654867256637
0,0,0.05398665,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.8,29.7,0.2621585548751008,0.11522119501976268,0.5132743362831858
0,0,0.007550667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,80.0,56.5,0.6304862724048257,0.05433952769897529,0.663716814159292
0,0,0.070792936,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.4,36.5,0.2270640002853666,0.15284772456879955,0.5132743362831858
0,1,0.05953779,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.2,52.8,0.2799952688208536,0.09936665001220689,0.6902654867256637
0,0,0.052678887,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,104.8,45.8,0.2312219051512422,0.14476551534742843,0.663716814159292
1,0,0.061400894,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.6,44.3,0.15706217242810752,0.20522363911008618,0.752212389380531
0,0,0.039855972,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.6,55.9,0.37311280598215096,0.077959630874442,0.38938053097345127
0,1,0.13632716,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.4,27.8,0.27199501975762475,0.10362919558277427,0.4336283185840708
0,0,0.14452092,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.8,37.7,0.06145703534346809,0.4352564411898092,0.8938053097345133
0,1,0.082928255,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.6,49.9,0.2866779550596928,0.11049352944417096,0.5398230088495575
0,1,0.051295653,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,108.6,52.4,0.23972461169442708,0.10450909128583845,0.5398230088495575
0,0,0.0679472,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,106.1,28.9,0.2536868908514071,0.11284419529674423,0.6991150442477876
0,0,0.31143445,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,116.3,36.2,0.06907610040984702,0.3762017455420443,0.8938053097345133
1,0,0.07516973,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.6,45.9,0.1424390365868576,0.20522561314649915,0.6991150442477876
0,1,0.041348014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,104.3,31.6,0.2539486193888397,0.12581228817310408,0.4424778761061947
0,0,0.0077493964,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.3,16.3,0.35913905537041996,0.03229948921180285,0.4424778761061947
0,1,0.07818116,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.8,51.0,0.2227845551351491,0.1180396991058477,0.663716814159292
0,1,0.01579283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,91.9,39.7,0.4061941405898466,0.09000734909067275,0.5575221238938053
0,0,0.08447147,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.8,26.1,0.26413256333037655,0.09258097891119942,0.752212389380531
0,1,0.011458152,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,116.4,55.5,0.225951490437588,0.038458221046104274,0.4424778761061947
1,0,0.049785573,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.0,34.5,0.13420628675179677,0.2182190954312924,0.8938053097345133
0,0,0.04159042,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,92.2,28.6,0.4349558431691726,0.07821556594544075,0.6902654867256637
0,1,0.11300695,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,112.1,39.1,0.1082229036592156,0.2957482393660028,0.663716814159292
0,0,0.09740316,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,109.8,36.9,0.14829016432032863,0.22157441707402273,0.6991150442477876
0,0,0.027651623,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,88.1,42.2,0.4634826142459122,0.07904610766282937,0.7256637168141593
1,0,0.06638481,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.8,34.1,0.12829661048190008,0.21772166984600402,0.46902654867256643
0,1,0.07141259,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.8,50.6,0.3020947817515228,0.10446651568736627,0.6017699115044248
0,1,0.00854133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,104.0,59.2,0.3602233873565881,0.06598062237153264,0.9026548672566372
0,1,0.101496845,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,106.3,51.1,0.2513824147130629,0.11326474494733677,0.9026548672566372
0,0,0.023341103,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.3,41.9,0.4012179909939334,0.09088632715849869,0.4513274336283186
0,1,0.21895021,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,115.6,49.8,0.14949922910179791,0.10833508014819666,0.7256637168141593
0,0,0.29452303,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.5,31.6,0.21334738137776646,0.14098793996733955,0.9026548672566372
1,0,0.08617318,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.1,43.5,0.14592125247689272,0.2224330905235685,0.7256637168141593
0,0,0.020201929,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,88.8,29.5,0.4774370081260929,0.07310032319147834,0.8230088495575221
1,0,0.06373056,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.7,39.6,0.12829661048190005,0.258227481817433,0.654867256637168
0,0,0.020361975,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.0,27.6,0.4166037050596646,0.07965566851597289,0.5486725663716814
0,0,0.039169732,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.8,27.3,0.35608521105824925,0.0884257525184727,0.4513274336283186
